CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
0,0,0,0,0,0,0,0,1,2,1,24,4,4,6,6,25,1,0.584507,166,160,19,0,0.584507,166,1,2,0,0,2,118,285,14,10,7,10,19,0,18,5,19,55,7,18,5,118,285,14,10,7,10,19,0,18,5,19,55,7,18,5,1
0.502901,1,6,2,0.246575,0.378947,36,36,3,2,2,18,5,2,6,10,15,1,0.335664,48,47,6,0,0.335664,48,0,0,0,0,0,95,146,1,0,1,0,5,0,5,0,5,63,0,5,0,95,146,1,0,1,0,5,0,5,0,5,63,0,5,0,1
0,0,0,0,0,0,0,0,1,1,1,9,2,2,1,0,8,1,0.584416,45,44,9,0,0.584416,45,1,1,0,0,1,32,80,4,6,4,6,8,0,8,0,8,8,0,8,0,32,80,4,6,4,6,8,0,8,0,8,8,0,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0.826923,43,43,1,0,0.826923,43,0,0,3,3,0,9,51,7,0,7,0,0,7,0,0,0,0,7,0,0,9,51,7,0,7,0,0,7,0,0,0,0,7,0,0,0
0,0,0,0,0,0,0,0,1,1,1,11,2,3,4,1,10,1,0.619048,65,65,10,0,0.619048,65,1,1,0,0,1,40,109,3,5,3,5,9,0,9,3,9,15,0,9,3,40,109,3,5,3,5,9,0,9,3,9,15,0,9,3,1
0,0,0,0,0,0,0,0,2,2,2,46,3,10,16,5,32,1,0.530159,167,159,24,0,0.530159,167,0,0,0,0,0,148,340,7,8,7,8,27,0,23,9,27,77,0,23,9,148,340,7,8,7,8,27,0,23,9,27,77,0,23,9,1
0,0,0,0,0,0,0,0,0,0,0,6,1,9,7,0,6,1,0.842105,48,48,7,0,0.842105,48,0,0,3,3,0,9,53,0,5,0,5,6,0,6,0,6,0,0,6,0,9,53,0,5,0,5,6,0,6,0,6,0,0,6,0,0
0,0,0,0,0,0,0,0,1,6,6,34,6,9,9,14,30,1,0.462719,211,151,11,0,0.423077,220,0,0,0,0,0,245,443,8,5,8,5,16,0,10,0,16,132,0,10,0,300,508,13,5,13,5,20,0,12,0,20,161,0,12,0,1
0,0,0,0,0,0,0,0,1,1,1,12,0,5,23,0,10,1,0.563107,58,58,11,0,0.563107,58,0,0,0,0,0,45,109,1,5,1,5,10,0,10,0,10,21,0,10,0,45,109,1,5,1,5,10,0,10,0,10,21,0,10,0,1
0.089143,2,4,4,0.05201,0.077994,44,28,2,4,4,69,3,6,6,9,35,1,0.531943,408,361,16,0,0.531943,408,0,0,0,0,0,359,846,27,2,27,2,26,3,15,4,26,216,3,15,4,359,846,27,2,27,2,26,3,15,4,26,216,3,15,4,1
0,0,0,0,0,0,0,0,1,1,1,12,0,12,24,0,10,1,0.568627,58,58,11,0,0.568627,58,0,0,0,0,0,44,108,1,5,1,5,10,0,10,0,10,20,0,10,0,44,108,1,5,1,5,10,0,10,0,10,20,0,10,0,1
